eid,pid,lab,subject,recording_date,probe_name,acronym,n_clusters_labeled,n_good_clusters_labeled
a2ec6341-c55f-48a0-a23b-0ef2f5b1d71e,6925a312-966c-4e41-b79e-4594da57a2ee,angelakilab,NYU-65,2022-09-12,probe01,AP,183,3
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,FOTU,29,0
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,PYR,68,1
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,arb,29,0
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,UVU,74,3
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,MY,20,1
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,root,20,0
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,CU,42,1
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,PAS,1,0
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,MDRNd,283,32
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,79e56114-a12b-4571-bee3-a5cdd2145ea1,angelakilab,NYU-65,2022-09-16,probe00,IRN,28,0
8c025071-c4f3-426c-9aed-f149e8f75b7b,81f35c52-f7bb-4342-8f91-1837a068c045,angelakilab,NYU-65,2022-09-15,probe00,ANcr2,440,46
8c025071-c4f3-426c-9aed-f149e8f75b7b,81f35c52-f7bb-4342-8f91-1837a068c045,angelakilab,NYU-65,2022-09-15,probe00,PRM,287,25
8c025071-c4f3-426c-9aed-f149e8f75b7b,81f35c52-f7bb-4342-8f91-1837a068c045,angelakilab,NYU-65,2022-09-15,probe00,void,29,1
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,ANcr2,115,15
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,arb,47,5
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,PRM,84,11
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,COPY,830,100
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,SPVC,90,8
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,CB,5,0
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,MY,3,0
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,Pa5,12,0
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,sptV,2,0
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,SPVI,240,31
8c025071-c4f3-426c-9aed-f149e8f75b7b,93a76e52-fed0-494f-8852-2b978f56a8e7,angelakilab,NYU-65,2022-09-15,probe01,root,1,0
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,arb,19,4
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,FOTU,105,21
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,PYR,156,62
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,UVU,332,111
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,MDRNv,116,14
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,MY,86,17
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,IRN,25,1
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,root,7,2
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,GR,32,9
bb8d9451-fdbd-4f46-b52e-9290e8f84d2e,e6749a77-4b65-4186-a47e-63562386cecd,angelakilab,NYU-65,2022-09-16,probe01,CU,57,11
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,void,7,0
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPagl1,7,1
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPagl2/3,23,3
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPagl5,50,9
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPagl6a,24,4
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPd6a,4,0
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPd6b,4,0
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPv6a,33,7
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPv5,80,9
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPv2/3,22,1
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,RSPv1,13,1
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCzo,2,0
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCsg,47,2
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,MRN,104,4
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCdg,50,4
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,MB,23,2
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCop,26,2
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCig,74,4
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,SCiw,89,14
fa704052-147e-46f6-b190-a65b837e605e,00a824c0-e060-495f-9ebc-79c82fef4c67,churchlandlab,CSHL045,2020-02-26,probe00,PAG,11,0
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,CUL4 5,99,4
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,arb,148,9
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,cbc,124,17
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,LING,3,0
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,NOD,224,20
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,PRP,164,27
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,V4,71,1
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,chpl,29,1
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,MV,34,0
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,tspc,80,0
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,IO,20,0
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,GRN,155,28
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,MY,124,21
46794e05-3f6a-4d35-afb3-9165091a5a74,0ece5c6a-7d1e-4365-893d-ac1cc04f1d7b,churchlandlab,CSHL045,2020-02-27,probe01,mlf,49,3
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,fi,4,0
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,fiber tracts,6,0
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,RT,223,29
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,em,7,0
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,int,140,34
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,PAL,6,0
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,GPi,76,3
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,SI,28,2
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,STR,4,1
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,MEA,137,22
dfd8e7df-dc51-4589-b6ca-7baccfeb94b4,53b58cc3-8d88-4257-aa63-48da088f2091,churchlandlab,CSHL045,2020-02-25,probe01,COAa,21,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,fi,50,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,VL,1,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,root,1,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,LD,37,6
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,AV,142,24
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,VAL,233,36
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,RT,75,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,PAL,66,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,int,2,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,nst,10,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,LHA,17,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,fiber tracts,6,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,opt,22,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,5e84c8e7-236f-4a64-a944-dc4a17c64f1d,churchlandlab,CSHL045,2020-02-24,probe01,MEA,16,0
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,RSPv5,34,1
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,POST,64,5
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,void,10,0
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,MB,170,14
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,SCig,55,4
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,ICe,60,2
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,SAG,28,5
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,NLL,180,15
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,ll,10,0
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,P,29,2
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,mcp,71,11
fa704052-147e-46f6-b190-a65b837e605e,7791ee46-5c13-4d1b-8518-5602dcb8666b,churchlandlab,CSHL045,2020-02-26,probe01,PSV,83,10
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,void,6,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl1,4,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl2/3,76,3
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl4,49,3
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl5,65,11
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl6a,16,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,VISrl6b,9,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,or,6,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,fp,8,1
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,CA1,108,5
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,DG-mo,17,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,ZI,74,5
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,CA3,43,4
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,ar,49,6
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,LGd-co,107,24
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,bsc,1,0
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,LGd-sh,22,6
034e726f-b35f-41e0-8d6c-a22cc32391fb,8fbfa285-d721-4a1a-8c18-f36652c17909,churchlandlab,CSHL045,2020-02-24,probe00,TH,8,0
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,CUL4 5,429,50
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,arb,88,19
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,IP,64,38
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,PARN,115,15
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,CB,61,6
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,ICB,52,23
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,chpl,1,0
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,V4r,3,1
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,SPIV,95,25
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,MY,1,0
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,NTS,60,10
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,IRN,214,35
7939711b-8b4d-4251-b698-b97c1eaa846e,e070023a-2a5d-4398-ad66-f9ed5d517ad1,churchlandlab,CSHL045,2020-02-28,probe01,LIN,54,11
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,void,21,0
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISam1,7,1
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISam2/3,69,8
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISam4,27,4
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISam5,12,4
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISpm5,115,36
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISpm6a,32,7
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,or,19,5
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,VISpm6b,6,0
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,fp,21,1
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,alv,9,0
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,CA1,182,13
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,APN,208,30
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,DG-mo,23,2
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,DG-sg,42,3
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,bsc,13,1
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,MB,9,1
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,MRN,31,6
b52182e7-39f6-4914-9717-136db589706e,0393f34c-a2bd-4c01-99c9-f6b4ec6e786d,churchlandlab,CSHL047,2020-01-21,probe00,RN,13,0
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,RT,144,9
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,fiber tracts,5,0
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,VPL,137,29
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,em,20,5
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,COAa,17,1
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,CEAm,19,5
2d5f6d81-38c4-4bdc-ac3c-302ea4d5f46e,45c49ba2-a113-4446-9c6d-9b049c1f9f74,churchlandlab,CSHL047,2020-01-22,probe01,int,130,16
