eid,labs,subjects,recording_dates,n_insertions,probes,probe_types,pids,dset_bwm,dset_rs,n_good_clusters_total,n_overall_clusters_total,n_spikes_total,n_trials,duration_seconds,recording_minutes,n_unique_regions,n_good_unique_regions,brain_region_acronyms,good_brain_region_acronyms,session_json_bytes_total
86b6ba67-c1db-4333-add0-f8105ea6e363,wittenlab,ibl_witten_29,2021-06-18,2,probe00;probe01,3B2,366dabe3-2790-4511-a7dc-023a1ad9df75;fcc167d6-cb53-4dc7-a58f-06a53cfabc84,true,false,40,1301,2683877,565,4162.632641999018,69,24,14,SIM;CUL4 5;arb;IP;CB;MY;LAV;vVIIIn;SPVO;void;RSPagl2/3;VISpm1;RSPagl1;RSPagl5;RSPd5;RSPd2/3;RSPd1;SCsg;SCop;SCig;SCiw;SCdg;MB;MRN,CUL4 5;arb;IP;CB;MY;LAV;vVIIIn;SPVO;RSPd1;SCsg;SCig;SCiw;SCdg;MRN,64476
69a0e953-a643-4f0e-bb26-dc65af3ea7d7,wittenlab,ibl_witten_29,2021-06-17,1,probe00,3B2,5a5a2320-3b0d-485d-aba2-dc96357e00d8,true,false,37,310,2752684,596,4700.509562306192,78,14,4,SSp-ll1;SSp-ll2/3;SSp-ll4;SSp-ll5;SSp-ll6a;SSp-ll6b;scwm;ccb;VL;chpl;VPL;RT;LD;fi,SSp-ll5;SSp-ll6a;RT;VPL,22692
af55d16f-0e31-4073-bdb5-26da54914aa2,wittenlab,ibl_witten_29,2021-06-14,1,probe00,3B2,7d63ab43-95e4-41f5-bd43-c629578de7a9,true,false,90,930,3462305,1118,7027.124792136891,117,8,6,SSp-bfd5;SSp-bfd6a;scwm;ccb;CP;CEAl;STR;CEAc,SSp-bfd5;SSp-bfd6a;CP;STR;CEAl;CEAc,52431
821f1883-27f3-411d-afd3-fb8241bbc39a,wittenlab,ibl_witten_29,2021-06-16,1,probe00,3B2,88e1154c-bd92-446d-bd6d-550062666223,true,false,160,1040,3839082,592,4266.220305446477,71,10,8,void;SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSs5;SSs6a;AIp6a;SSp-bfd5;VISC6a;AIp5,SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSs5;SSs6a;VISC6a;AIp6a;AIp5,46332
d2832a38-27f6-452d-91d6-af72d794136c,wittenlab,ibl_witten_29,2021-06-08,1,probe00,3B2,b25799a5-09e8-4656-9c1b-44bc9cbb5279,true,false,148,700,5548010,663,5103.473503809197,85,16,11,VISa2/3;VISa4;VISa5;VISa6a;VISa6b;cing;ccs;CA1;DG-mo;DG-sg;DG-po;CA3;VPLpc;LP;VPM;PO,VISa5;VISa6a;CA1;DG-mo;DG-sg;DG-po;CA3;LP;PO;VPM;VPLpc,35337
72028382-a869-4745-bacf-cb8789e16953,wittenlab,ibl_witten_29,2021-06-11,1,probe00,3B2,bb7a5967-56ae-4193-920d-142710b4f07d,true,false,142,876,9509536,986,5719.297395343212,95,12,10,SSp-bfd6a;SSp-n6a;PIR;EPv;CP;BLAa;SSp-n6b;scwm;ccb;STR;LA;amc,SSp-n6a;SSp-n6b;ccb;CP;STR;LA;BLAa;amc;EPv;PIR,48075
0cc486c3-8c7b-494d-aa04-b70e2690bcba,wittenlab,ibl_witten_29,2021-06-09,2,probe01;probe00,3B2,d8ccc6bb-f0d9-494a-b682-f12c73e228c6;db2100c3-64ac-463e-97a1-20ce8266cd5f,true,false,135,1495,7111110,563,4400.359060151754,73,25,16,SSp-un2/3;SSp-un4;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-un6a;SSp-n6a;SSp-n6b;scwm;ccb;CP;GPe;CA1;HPF;root;MB;LH;PRC;PF;fr;TH;PH;SPA;SUM;SPFm,SSp-un2/3;SSp-un4;SSp-bfd5;SSp-bfd6a;SSp-n6a;SSp-n6b;ccb;CP;GPe;root;LH;PF;fr;SPFm;PH;SUM,69357
08102cfc-a040-4bcf-b63c-faa0f4914a6f,wittenlab,ibl_witten_32,2021-07-21,1,probe01,3B2,f7c49002-6565-4314-83f7-19b9a16d8e61,true,false,33,672,1010774,406,5498.2554185774125,91,8,7,MOs5;MOs6a;FRP6a;ORBvl6a;ACB;ORBvl5;OLF;AON,MOs6a;FRP6a;ORBvl6a;ORBvl5;OLF;AON;ACB,29722
3e7ae7c0-fe8b-487c-9354-036236fa1010,zadorlab,CSH_ZAD_001,2020-01-16,1,probe00,3B2,6d3b68e0-3efd-4b03-b747-16e44118a0a9,true,false,50,519,4378429,854,5417.654248665364,90,16,9,chpl;hbc;V3;root;pc;PRC;MB;MRN;TH;SPFp;void;FF;VTA;SNc;SNr;cpd,PRC;MB;MRN;SPFp;FF;VTA;SNc;SNr;cpd,34023
5b44c40f-80f4-44fb-abfb-c7f19e27a6ca,zadorlab,CSH_ZAD_011,2020-03-21,2,probe01;probe00,3B2,68c98fb2-402b-4670-9b3b-0c77619998ea;d6c810b2-5922-4127-af2b-4b104bc55c2b,true,false,134,1927,4523560,591,4836.094680658727,80,21,12,dhc;POST;HPF;PRE;root;PAR;ENTm1;VISp4;VISp5;VISp6a;VISp6b;or;fp;bic;MB;ICe;SUT;PPN;SAG;ll;P,HPF;POST;PRE;PAR;VISp5;VISp6a;ICe;MB;SAG;PPN;P;SUT,82619
03cf52f6-fba6-4743-a42e-dd1ac3072343,zadorlab,CSH_ZAD_011,2020-03-22,2,probe00;probe01,3B2,a3d13b05-bf4d-427a-a2d5-2fe050d603ec;b45c8f3f-6361-41df-9bc1-9df98b3d30e6,true,false,119,1341,7205986,415,4796.464681730911,79,27,9,VISp6a;SUB;root;fiber tracts;MB;SCig;SCiw;MRN;VISp1;VISp2/3;VISp4;VISp5;VISp6b;scwm;fp;or;dhc;alv;POST;HPF;DG-mo;bsc;void;POL;DT;TH;cpd,MB;SCig;SCiw;MRN;VISp5;VISp6a;SUB;POL;TH,58080
da188f2c-553c-4e04-879b-c9ea2d1b9a93,zadorlab,CSH_ZAD_011,2020-03-23,2,probe01;probe00,3B2,dd619e10-5df1-4c79-bd62-cc00937b5d36;eda7a3ac-f038-4603-9c68-816234e9c4eb,true,false,205,2019,9792690,927,6072.566857154597,101,23,17,ProS;CA1;DG-mo;DG-sg;DG-po;CA3;HATA;ENTm6;VISpm1;VISpm2/3;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;SCsg;SCop;SCig;SCiw;SCdg;MB;MRN;RSPagl6a,ProS;CA1;DG-po;DG-sg;DG-mo;CA3;HATA;VISpm1;RSPv6a;RSPv5;RSPv2/3;SCsg;SCig;SCiw;SCdg;MB;MRN,101795
49e0ab27-827a-4c91-bcaa-97eea27a1b8d,zadorlab,CSH_ZAD_019,2020-08-18,2,probe00;probe01,3B2,0fa33419-e7b9-4d00-8cab-3b51f93ecf0c;ed469fda-4519-456f-a671-cf901222b4f8,true,false,141,1689,7968268,884,5456.582607133695,90,27,18,RSPd2/3;RSPd5;RSPd6a;RSPv6a;RSPv5;ccb;dhc;FC;chpl;SCO;V3;root;hbc;PRC;RSPagl6a;cing;RSPagl6b;ccs;alv;CA1;DG-mo;DG-sg;APN;TH;MB;POL;MRN,RSPd5;RSPd6a;RSPv6a;RSPv5;ccb;dhc;FC;V3;PRC;RSPagl6a;ccs;CA1;root;APN;MB;POL;TH;MRN,89464
edd22318-216c-44ff-bc24-49ce8be78374,zadorlab,CSH_ZAD_019,2020-08-19,2,probe00;probe01,3B2,257d0357-76ed-4220-8d50-68da6efda72d;30ac1320-d671-46fc-87ef-875cdfc6b4eb,true,false,142,1513,8528835,891,5300.532809210304,88,22,17,RSPd2/3;RSPd5;RSPd6a;RSPd6b;cing;dhc;V3;chpl;FC;HPF;ccs;root;NPC;pc;CA1;APN;DG-mo;DG-sg;MRN;MB;SNr;ml,RSPd5;RSPd6a;RSPd6b;cing;ccs;dhc;HPF;FC;root;NPC;CA1;DG-sg;DG-mo;APN;MRN;MB;SNr,84391
7f6b86f9-879a-4ea2-8531-294a221af5d0,zadorlab,CSH_ZAD_019,2020-08-14,2,probe01;probe00,3B2,4c04120d-523a-4795-ba8f-49dbb8d9f63a;9657af01-50bd-4120-8303-416ad9e24a51,true,false,197,2136,9148415,1013,6436.529265879326,107,23,15,void;VISa1;VISa2/3;VISa5;VISa4;VISam6a;VISam6b;or;fp;alv;CA1;DG-mo;PPT;APN;DG-sg;ProS;root;NOT;MB;VISa6a;VISa6b;ccs;bsc,VISa4;VISa5;VISam6a;VISam6b;or;fp;CA1;NOT;PPT;APN;VISa2/3;VISa6a;VISa6b;DG-sg;DG-mo,108431
5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,zadorlab,CSH_ZAD_019,2020-08-16,2,probe01;probe00,3B2,96fe2729-b5a2-4e77-92bb-9df410144768;b4131145-9675-4433-88e1-9ae016c701dd,true,false,318,2013,15454302,672,4872.204795368233,81,26,19,MOp6a;cing;SEZ;VL;chpl;fi;root;LD;VAL;PO;VPM;VPL;ZI;nst;void;MOp2/3;MOp5;DG-mo;DG-sg;CA3;ccb;MD;LH;sm;MOp6b;alv,MOp6a;VL;LD;VAL;PO;VPM;VPL;ZI;nst;MOp2/3;MOp5;MOp6b;cing;ccb;alv;CA3;DG-sg;LH;MD,88922
6a601cc5-7b79-4c75-b0e8-552246532f82,zadorlab,CSH_ZAD_022,2020-05-25,2,probe01;probe00,3B2,179ce6d0-e348-4257-b718-e58dd4134589;532bb33e-f22f-454a-ba1f-561d1578b250,true,false,268,2055,22742564,827,5985.980145959508,99,28,20,PAG;Su3;dscp;MB;mlf;PRNc;CS;TRN;P;VISam1;VISam2/3;VISam4;VISam5;VISam6a;HPF;VISam6b;cing;fp;dhc;alv;CA1;ProS;MRN;APN;root;NOT;RN;void,PAG;Su3;MB;mlf;dscp;CS;P;TRN;PRNc;VISam1;VISam2/3;VISam4;VISam5;VISam6a;VISam6b;CA1;NOT;APN;MRN;RN,94040
41431f53-69fd-4e3b-80ce-ea62e03bf9c7,zadorlab,CSH_ZAD_022,2020-05-21,2,probe00;probe01,3B2,2781c08e-a356-4a0d-8c28-4f94d1c87f69;a9c9df46-85f3-46ad-848d-c6b8da4ae67c,true,false,289,2564,22753244,570,5268.016952114599,87,26,18,CUL4 5;CENT3;arb;IP;CB;VeCB;MY;MV;NTS;IRN;void;VISp5;VISp1;VISp4;VISp2/3;PAR;ENTm5;ENTm3;VISp6a;VISp6b;HPF;ENTm6;dhc;ENTm2;or;fp,CUL4 5;VeCB;MY;MV;NTS;IRN;VISp2/3;VISp4;VISp5;VISp6a;VISp6b;HPF;dhc;ENTm6;ENTm5;PAR;ENTm3;ENTm2,103910
90e74228-fd1a-482f-bd56-05dbad132861,zadorlab,CSH_ZAD_022,2020-05-26,1,probe00,3B2,3220377b-f53e-412d-a859-ef8ccb8f0a40,true,false,85,685,4648788,971,6368.898925184562,106,10,8,LH;TH;fr;PF;VPMpc;LHA;MB;HY;LM;root,LH;fr;PF;VPMpc;MB;HY;LHA;LM,40887
a66f1593-dafd-4982-9b66-f9554b6c86b5,zadorlab,CSH_ZAD_022,2020-05-23,2,probe01;probe00,3B2,362823e7-5514-41d3-a31d-4b73f91ad3d0;57656bee-e32e-4848-b924-0f6f18cfdfb1,true,false,214,1846,17001026,657,6786.032176255151,113,26,16,PAG;MB;EW;CLI;dscp;CS;P;PRNr;TRN;cst;VISam2/3;VISam4;VISam5;VISam6a;VISam6b;or;fp;alv;CA1;DG-mo;DG-sg;root;NOT;APN;MRN;void,PAG;MB;CLI;CS;P;PRNr;TRN;cst;VISam2/3;VISam5;VISam6a;or;CA1;NOT;APN;MRN,83778
a82800ce-f4e3-4464-9b80-4c3d6fade333,zadorlab,CSH_ZAD_022,2020-05-24,2,probe00;probe01,3B2,4364cabe-a27c-4bd5-b398-1d068aca47cf;b8df4cc3-e973-4267-8cf8-a55cea77e1ac,true,false,219,1576,13394418,672,5386.292120743793,89,30,22,void;VISa1;VISa2/3;VISa4;VISa5;VISam5;VISam6a;VISa6a;scwm;fp;alv;CA1;APN;DG-mo;DG-sg;bsc;cing;CA3;root;LGd-sh;LGd-co;LGd-ip;TH;COApm;ar;ZI;MB;cpd;HPF;PA,VISa1;VISa2/3;VISa4;VISa5;VISam5;VISam6a;CA1;APN;DG-mo;CA3;LGd-sh;LGd-co;LGd-ip;TH;ar;ZI;cpd;alv;HPF;root;PA;COApm,76856
b81e3e11-9a60-4114-b894-09f85074d9c3,zadorlab,CSH_ZAD_022,2020-05-27,1,probe00,3B2,9ac90b86-fc72-4ca0-9389-c8b3a77da437,true,false,36,609,1702230,1074,5632.180696356365,93,10,7,hbc;V3;SCO;PRC;PAG;MB;fr;mfb;Mml;SUM,V3;PAG;fr;MB;mfb;SUM;Mml,41211
1eac875c-feaa-4a30-b148-059b954b11d8,zadorlab,CSH_ZAD_022,2020-05-20,1,probe01,3B2,b3065f45-7227-4099-9f8c-7e81e677d8cf,true,false,140,986,19953738,1253,6853.000074786159,114,5,3,SIM;arb;DCO;IP;DN,SIM;arb;IP,56675
8db36de1-8f17-4446-b527-b5d91909b45a,zadorlab,CSH_ZAD_022,2020-05-19,1,probe01,3B2,e6508b9a-9dec-47d7-88c7-b0a72c7d1134,true,false,136,1611,5675903,1440,8214.315222995097,136,10,9,CUL4 5;arb;CENT3;IP;CB;VeCB;MV;MY;IRN;NTS,CUL4 5;CENT3;arb;IP;CB;VeCB;MV;MY;NTS,80771
8207abc6-6b23-4762-92b4-82e05bed5143,zadorlab,CSH_ZAD_024,2020-06-08,2,probe01;probe00,3B2,9bd71ac6-c455-41f3-8c56-59987a649ac4;e22d047c-5beb-4e5b-9a3d-53b637743856,true,false,380,2522,14863310,751,7420.466771284042,123,17,15,MOs2/3;MOs5;MOs6a;FRP6a;ORBvl6a;ORBvl5;ORBvl2/3;ORBvl1;AON;OLF;fa;CP;STR;ACB;OT;SI;void,MOs2/3;MOs5;FRP6a;ORBvl6a;ORBvl5;ORBvl2/3;ORBvl1;OLF;AON;CP;STR;ACB;SI;OT;void,108577
6274dda8-3a59-4aa1-95f8-a8a549c46a26,zadorlab,CSH_ZAD_025,2020-07-30,2,probe01;probe00,3B2,1bd85dab-7a53-49d1-acd4-e82f9fd07cf6;f9b2e36b-eef8-402f-b121-786dfed58bcb,true,false,376,3011,14419623,781,5700.050159917426,95,27,22,VISp5;PAR;PRE;void;VISp4;VISp6a;or;VISp6b;fp;dhc;HPF;POST;VISpm2/3;RSPagl2/3;RSPagl5;RSPd5;RSPd2/3;RSPv2/3;RSPv1;SCzo;SCsg;SCop;SCig;SCdg;SCiw;PAG;SCdw,PRE;PAR;VISp4;VISp5;VISp6a;VISp6b;or;fp;dhc;POST;RSPagl5;RSPd5;RSPd2/3;RSPv2/3;RSPv1;SCsg;SCop;SCig;SCiw;SCdg;SCdw;PAG,125683
20c112a1-8a42-44e0-a4cd-e5b932f7bda9,zadorlab,CSH_ZAD_025,2020-07-26,2,probe01;probe00,3B2,38981973-20de-44e5-8717-efcf88642502;d06bdedb-e173-4fe5-a4f1-ab9ab53f9761,true,false,276,2793,24414235,636,4647.074302391405,77,17,15,IP;CB;MY;DCO;SPIV;x;SPVI;LRNm;PGRNl;AMBv;IRN;PARN;LIN;void;SIM;arb;COPY,IP;CB;DCO;SPIV;x;MY;SPVI;LRNm;PARN;IRN;AMBv;PGRNl;SIM;arb;COPY,112865
90c61c38-b9fd-4cc3-9795-29160d2f8e55,zadorlab,CSH_ZAD_025,2020-07-31,1,probe00,3B2,43436b4b-0431-407f-b83d-d657ec22b5c6,true,false,116,1532,3605686,804,5024.542502752016,83,22,19,RSPd6a;RSPagl6a;SCig;RSPd5;RSPd2/3;RSPv1;void;RSPd1;SCzo;SCsg;SCop;VISp1;VISp2/3;MRN;MB;VISp4;VISp5;VISp6a;SCiw;SCdg;PAG;scp,RSPd6a;RSPd5;RSPd2/3;RSPv1;SCsg;SCop;SCig;VISp1;VISp2/3;VISp4;VISp5;VISp6a;RSPagl6a;RSPd1;SCiw;SCdg;MB;MRN;PAG,65408
c557324b-b95d-414c-888f-6ee1329a2329,zadorlab,CSH_ZAD_025,2020-08-12,2,probe01;probe00,3B2,4994543f-20e8-4421-adca-8739984e07ad;d8dae4d0-e11d-4b4d-8bd9-103c13491eb7,true,false,325,2091,19976701,1053,5768.595914759065,96,28,23,CA3;alv;LP;PO;VPM;VPL;ZI;cpd;void;PA;HATA;MB;HY;HPF;RSPagl2/3;RSPagl1;RSPagl5;RSPagl6a;RSPagl6b;cing;ccb;DG-mo;CA1;PF;fr;DG-sg;LH;SPA,CA3;LP;PO;VPM;VPL;ZI;MB;cpd;alv;HPF;HATA;RSPagl2/3;RSPagl5;RSPagl6a;cing;ccb;CA1;DG-sg;DG-mo;LH;fr;PF;SPA,108957
280ee768-f7b8-4c6c-9ea0-48ca75d6b6f3,zadorlab,CSH_ZAD_025,2020-08-04,2,probe01;probe00,3B2,64d04585-67e7-4320-baad-8d4589fd18f7;f9d783f9-7d2e-4b53-83f7-9409f788cbca,true,false,112,1393,4807145,888,6190.267134892493,103,18,9,fp;alv;CA1;CA3;CA2;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSs6a;SSs6b;or;VL;scwm;CP;fi;fiber tracts;opt,CA1;CA3;SSp-bfd5;SSp-bfd6a;SSs6a;SSs6b;scwm;or;CP,80717
549caacc-3bd7-40f1-913d-e94141816547,zadorlab,CSH_ZAD_025,2020-07-27,2,probe00;probe01,3B2,99086aba-f671-42b5-bdc0-e665c61f5452;9e979599-11e1-4372-96fc-e80520f3e668,true,false,210,2736,11278342,407,5153.93648434479,85,29,23,RSPagl2/3;RSPagl5;RSPagl6a;cing;RSPagl6b;fp;RSPv6a;RSPv5;RSPv2/3;RSPv1;void;MB;NOT;SCig;SCiw;MRN;INC;IP;SUV;MY;SPIV;x;NTS;SPVI;PARN;PGRNl;LRNm;IRN;AMBv,RSPagl5;RSPagl6a;RSPv6a;RSPv5;RSPv2/3;void;MB;SCig;SCiw;MRN;INC;IP;SUV;MY;SPIV;x;NTS;SPVI;PARN;IRN;AMBv;PGRNl;LRNm,102630
ff48aa1d-ef30-4903-ac34-8c41b738c1b9,zadorlab,CSH_ZAD_025,2020-08-03,1,probe01,3B2,fe380793-8035-414e-b000-09bfe5ece92a,true,false,261,1400,6274509,945,5789.291402579111,96,15,12,void;SSp-bfd1;SSp-bfd2/3;TEa6a;SSp-bfd4;SSs4;SSs5;AUDd5;AUDd6a;AUDv6a;ENTl3;ECT5;TEa5;PERI5;PERI2/3,SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSs4;SSs5;AUDd5;AUDd6a;AUDv6a;TEa6a;TEa5;ECT5;PERI5,64796
b69b86be-af7d-4ecf-8cbf-0cd356afa1bd,zadorlab,CSH_ZAD_026,2020-08-19,2,probe01;probe00,3B2,00a96dee-1e8b-44cc-9cc3-aca704d2b594;8d89b7d0-33e7-45c6-9972-d3ad4c1e5f4c,true,false,367,1934,23239713,462,5438.183525314168,90,23,19,PAG;Su3;MB;III;mlf;MRN;mtg;CLI;dscp;CS;TRN;ml;MY;py;void;tb;MOp1;MOp2/3;scwm;MOp6a;CP;MOp5;ccb,PAG;Su3;MB;III;mlf;MRN;mtg;CLI;dscp;CS;TRN;ml;MY;py;tb;MOp2/3;MOp5;MOp6a;CP,77103
81a78eac-9d36-4f90-a73a-7eb3ad7f770b,zadorlab,CSH_ZAD_026,2020-08-17,2,probe01;probe00,3B2,03d2d8d1-a116-4763-8425-4ef7b1c1bd35;5011eba9-8926-4a73-b729-579d02676d25,true,false,309,2148,9496436,1103,5822.00309006759,97,18,14,MOp2/3;MOp5;MOp6a;AId6a;CLA;OLF;AIv6a;EPd;PIR;void;MOp1;ACB;CP;fa;MOs6a;MOs6b;scwm;aco,MOp2/3;MOp5;MOp6a;AId6a;CLA;AIv6a;OLF;EPd;PIR;MOs6a;MOs6b;scwm;CP;ACB,112612
5d01d14e-aced-4465-8f8e-9a1c674f62ec,zadorlab,CSH_ZAD_026,2020-08-14,2,probe01;probe00,3B2,0dfc64c5-80bc-43b6-a7c4-2fb6e638e9f3;c84144db-4498-4627-b72a-975a6b618715,true,false,320,2227,14215997,555,5580.10864162841,93,26,21,SSp-m6a;SSp-m6b;ccb;CP;PIR;STR;OLF;VISp2/3;VISp1;VISp4;VISp5;SUB;VISp6a;VISp6b;or;fp;alv;ProS;DG-mo;DT;SCig;MB;MRN;DG-sg;root;bsc,SSp-m6a;CP;STR;OLF;PIR;VISp2/3;VISp4;VISp5;VISp6a;VISp6b;or;fp;alv;ProS;SUB;DG-sg;bsc;DT;SCig;MB;MRN,90723
626126d5-eecf-4e9b-900e-ec29a17ece07,zadorlab,CSH_ZAD_026,2020-08-18,2,probe00;probe01,3B2,79b2e46e-e2ee-446e-b875-9aff03ef52d2;f211d54e-e7eb-4188-bdcd-faa9c4317e9e,true,false,249,1969,8322530,972,5862.1519234245425,97,19,13,MOp1;MOp2/3;MOp5;MOp6a;MOp6b;cing;ccb;scwm;ccg;CP;VL;LSr;LSv;void;SSp-m6b;EPv;STR;CTXsp;PIR,MOp2/3;MOp5;MOp6a;cing;scwm;ccb;ccg;CP;LSr;LSv;STR;EPv;PIR,100248
15763234-d21e-491f-a01b-1238eb96d389,zadorlab,CSH_ZAD_026,2020-09-04,1,probe00,3B2,8ca1a850-26ef-42be-8b28-c2e2d12f06d6,true,false,172,910,10215437,894,6167.033672465662,102,13,9,SSp-tr2/3;SSp-tr5;SSp-tr6a;LD;SSp-tr6b;scwm;ccb;CA1;alv;CA2;CA3;PO;SSp-tr4,SSp-tr6a;SSp-tr5;SSp-tr6b;scwm;CA1;CA2;CA3;LD;PO,46512
e56541a5-a6d5-4750-b1fe-f6b5257bfe7c,zadorlab,CSH_ZAD_026,2020-08-15,2,probe00;probe01,3B2,920865d3-1581-4e81-bd63-ab2186024564;d1d9defc-6f73-489f-9f14-2c0b5e970b2d,true,false,309,2199,10331076,583,5132.606108732165,85,18,14,SSp-ul2/3;SSp-ul4;MOp2/3;MOp5;MOp6a;scwm;MOp6b;ccg;CP;SSp-m4;SSp-m5;SSp-m6a;SSp-m6b;ccb;EPd;PIR;ec;OLF,MOp5;MOp6a;MOp6b;ccg;CP;SSp-m4;SSp-m5;SSp-m6a;SSp-m6b;ccb;EPd;ec;OLF;PIR,92624
5522ac4b-0e41-4c53-836a-aaa17e82b9eb,zadorlab,CSH_ZAD_029,2020-09-15,2,probe00;probe01,3B2,180d278e-1a49-42da-a624-24aa14b57a4e;d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1,true,false,265,1715,21439667,1139,5822.902815994757,97,28,23,RSPd2/3;RSPd5;RSPd6a;RSPv6a;root;PAG;SUB;NOT;MPT;OP;PPT;MB;NPC;pc;RSPv5;RSPv2/3;RSPv1;void;SCzo;SCsg;SCop;SCig;SCiw;MT;MRN;SNr;APN;RN,RSPd5;RSPd6a;RSPv6a;SUB;OP;PPT;MB;NPC;pc;PAG;RSPv2/3;RSPv5;RSPv1;void;SCzo;SCsg;SCop;NOT;SCig;SCiw;MRN;APN;RN,102276
fcd49e34-f07b-441c-b2ac-cb8c462ec5ac,zadorlab,CSH_ZAD_029,2020-09-14,2,probe01;probe00,3B2,1fa9efcf-def3-40b1-86ae-ca411da98ef2;ece878b9-830d-4618-b801-ad0e7d8e7085,true,false,304,3140,10869385,1279,6213.150430915765,103,22,20,TEa6a;ENTl6a;CA1;alv;ENTl5;ENTl3;ec;or;AUDpo6b;AUDpo6a;ar;fp;VISp2/3;VISp5;VISp4;VISp6a;VISl6a;VISl6b;DG-po;ProS;DG-mo;DG-sg,CA1;alv;ec;ENTl6a;ENTl5;ENTl3;TEa6a;AUDpo6a;AUDpo6b;or;ar;fp;VISp4;VISp5;VISp6a;VISl6a;VISl6b;ProS;DG-sg;DG-po,151611
e349a2e7-50a3-47ca-bc45-20d1899854ec,zadorlab,CSH_ZAD_029,2020-09-11,2,probe00;probe01,3B2,3bd1f88b-4e0c-43a6-9483-3305e82f2fae;c9664185-d3fd-4e0e-89cf-77c402038938,true,false,198,2377,11074093,1022,5599.86907072976,93,30,22,VISp1;void;VISp2/3;VISp4;VISp5;RSPagl5;VISpl5;RSPd5;APr;RSPd2/3;RSPd1;root;bic;MB;ll;CB;PB;sctv;SUT;V;CUL4 5;arb;ENTm5;HPF;ENTm3;ENTm1;ENTm2;VISp6a;VISpl6a;ec,VISp4;VISp5;RSPagl5;RSPd5;void;root;MB;ll;CB;CUL4 5;arb;PB;SUT;V;VISp2/3;VISp6a;VISpl6a;ec;HPF;ENTm5;ENTm3;ENTm2,115850
1ec23a70-b94b-4e9c-a0df-8c2151da3761,zadorlab,CSH_ZAD_029,2020-09-13,2,probe00;probe01,3B2,54c8f5de-83d7-49b9-9b4c-67fe0f07289b;91fb4ed3-ee27-4d7e-ba5d-f61202ed9884,true,false,259,2828,10283315,1194,6456.67231464041,107,26,15,VISl6a;or;VISl6b;fp;CA1;alv;CA3;DG-mo;DG-sg;DG-po;VISl1;void;VISl2/3;VISl4;VISl5;VISli5;VISli6a;TEa5;TEa6a;ec;ENTl6a;ENTl5;ENTl2;ENTl3;TEa6b;ar,or;fp;alv;CA1;CA3;VISl4;VISl5;VISli5;TEa6a;TEa6b;ec;ENTl6a;ENTl5;ENTl3;ENTl2,136544
fece187f-b47f-4870-a1d6-619afe942a7d,zadorlab,CSH_ZAD_029,2020-09-17,2,probe01;probe00,3B2,5d570bf6-a4c6-4bf1-a14b-2c878c84ef0e;f7c93877-ec05-4091-a003-e69fae0f2fa8,true,false,306,2129,29178422,1525,7371.324337251868,122,25,15,PAG;MB;P;scp;PRNc;IRN;VII;ACVII;void;SSp-bfd1;SSp-bfd2/3;SSp-bfd4;SSp-bfd5;SSp-bfd6a;SSp-bfd6b;scwm;ccb;CP;root;fi;fiber tracts;st;or;RT;em,PAG;MB;scp;P;PRNc;IRN;ACVII;VII;SSp-bfd1;SSp-bfd4;SSp-bfd5;SSp-bfd6a;or;RT;em,131358
c7bd79c9-c47e-4ea5-aea3-74dda991b48e,zadorlab,CSH_ZAD_029,2020-09-19,2,probe01;probe00,3B2,675952a4-e8b3-4e82-a179-cc970d5a8b01;79f44ba1-c931-4346-82eb-f628a9374045,true,false,237,1956,10355662,1213,6085.639885503342,101,22,13,CP;STR;CEAc;BMAa;OLF;PAA;void;SSp-ll1;SSp-ll2/3;SSp-ll4;SSp-ll5;SSp-ll6a;VAL;AV;root;chpl;VL;ccb;scwm;SSp-ll6b;fi;LD,CP;STR;CEAc;BMAa;OLF;PAA;SSp-ll2/3;SSp-ll4;SSp-ll5;SSp-ll6a;scwm;AV;VAL,113049
993c7024-0abc-4028-ad30-d397ad55b084,zadorlab,CSH_ZAD_029,2020-09-16,2,probe00;probe01,3B2,81b1800e-f138-4337-abc9-bb0449b77852;8bf0f1a4-0d8c-4df3-a99e-f7c81c809652,true,false,347,2146,26208740,1091,5521.408297798504,92,27,21,RSPd5;RSPv5;RSPv2/3;RSPv1;SCzo;PAG;void;SCop;SCsg;SCdg;SCig;MB;SCiw;SCdw;ND;MRN;Su3;III;mlf;tspc;mtg;CLI;dscp;CS;TRN;ml;PG,RSPd5;RSPv5;RSPv2/3;RSPv1;SCop;SCig;MB;SCiw;SCdw;PAG;ND;MRN;Su3;III;mtg;CLI;dscp;CS;TRN;ml;PG,112189
